#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230920   22:14:48      0  15777     21    100      5      0      0 
 20230920   22:14:53      0  15777     21     86      5      0      0 
 20230920   22:14:58      0  15777     21    100      6      0      0 
 20230920   22:15:03      0  15777     21    100      5      0      0 
 20230920   22:15:08      0  15777     21    100      6      0      0 
 20230920   22:15:13      0  15777     21    100      6      0      0 
 20230920   22:15:18      0  15777     21     96      4      0      0 
 20230920   22:15:23      0  15777     21    100      4      0      0 
 20230920   22:15:28      0  15777     21    100      4      0      0 
 20230920   22:15:33      0  15777     21     80      6      0      0 
 20230920   22:15:38      0  15777     21    100      4      0      0 
 20230920   22:15:43      0  15777     21    100      5      0      0 
 20230920   22:15:48      0  15777     21    100      5      0      0 
 20230920   22:15:53      0  15777     21    100      5      0      0 
 20230920   22:15:58      0  15777     21    100      6      0      0 
 20230920   22:16:03      0  15777     21    100      4      0      0 
 20230920   22:16:08      0  15435     21     98      4      0      0 
 20230920   22:16:13      0  15777     21    100      5      0      0 
 20230920   22:16:19      0  15777     21    100      6      0      0 
 20230920   22:16:24      0  15443     21    100      4      0      0 
 20230920   22:16:29      0  15777     21    100      6      0      0 
 20230920   22:16:34      0  15415     21    100      4      0      0 
 20230920   22:16:39      0  15777     21    100      5      0      0 
 20230920   22:16:44      0  15777     21    100      6      0      0 
 20230920   22:16:49      0  15777     21    100      4      0      0 
 20230920   22:16:54      0  15777     21    100      5      0      0 
 20230920   22:16:59      0  15777     21    100      5      0      0 
 20230920   22:17:04      0  15777     21    100      6      0      0 
 20230920   22:17:09      0  15777     21    100      5      0      0 
 20230920   22:17:14      0  15639     21     92      5      0      0 
 20230920   22:17:19      0  15639     21    100      7      0      0 
 20230920   22:17:24      0  15777     21    100      5      0      0 
 20230920   22:17:29      0  15777     21    100      5      0      0 
 20230920   22:17:34      0  15777     21    100      6      0      0 
 20230920   22:17:39      0  15777     21    100      5      0      0 
 20230920   22:17:44      0  15777     21    100      5      0      0 
 20230920   22:17:49      0  15777     21    100      5      0      0 
 20230920   22:17:54      0  15777     21    100      7      0      0 
 20230920   22:17:59      0  15777     21    100      5      0      0 
 20230920   22:18:04      0  15777     21    100      5      0      0 
 20230920   22:18:09      0  15777     21    100      7      0      0 
 20230920   22:18:14      0  15587     21     96      5      0      0 
 20230920   22:18:19      0  15777     21     94      6      0      0 
 20230920   22:18:24      0  15777     21    100      5      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230920   22:18:29      0  15777     21    100      5      0      0 
 20230920   22:18:34      0  15489     21    100      5      0      0 
 20230920   22:18:39      0  15293     21    100      5      0      0 
 20230920   22:18:44      0  15777     21    100      5      0      0 
 20230920   22:18:49      0  15777     21    100      5      0      0 
 20230920   22:18:54      0  15777     21    100      7      0      0 
 20230920   22:18:59      0  15777     21    100      5      0      0 
 20230920   22:19:04      0  15777     21    100      5      0      0 
 20230920   22:19:09      0  15777     21    100      5      0      0 
 20230920   22:19:14      0  15777     21    100      5      0      0 
 20230920   22:19:19      0  15777     21    100      5      0      0 
 20230920   22:19:24      0  15777     21    100      5      0      0 
 20230920   22:19:29      0  15777     21    100      5      0      0 
 20230920   22:19:34      0  15777     21    100      5      0      0 
 20230920   22:19:39      0  15777     21    100      5      0      0 
 20230920   22:19:44      0  15777     21    100      5      0      0 
 20230920   22:19:49      0  15689     21    100      6      0      0 
 20230920   22:19:54      0  15777     21    100      5      0      0 
 20230920   22:19:59      0  15777     21     99      5      0      0 
 20230920   22:20:04      0  15777     21    100      5      0      0 
 20230920   22:20:09      0  15777     21    100      5      0      0 
 20230920   22:20:14      0  15777     21    100      6      0      0 
 20230920   22:20:19      0  15777     21    100      6      0      0 
 20230920   22:20:24      0  15777     21    100      6      0      0 
 20230920   22:20:29      0  15777     21    100      6      0      0 
 20230920   22:20:34      0  15777     21    100      5      0      0 
 20230920   22:20:39      0  15777     21    100      5      0      0 
 20230920   22:20:44      0  15777     21    100      5      0      0 
 20230920   22:20:49      0  15777     21    100      4      0      0 
 20230920   22:20:54      0  15777     21     99      5      0      0 
 20230920   22:20:59      0  15777     21    100      5      0      0 
 20230920   22:21:04      0  15777     21    100      6      0      0 
 20230920   22:21:09      0  15777     21     85      4      0      0 
 20230920   22:21:14      0  15777     21    100      4      0      0 
 20230920   22:21:19      0  15777     21    100      4      0      0 
 20230920   22:21:24      0  15777     21    100      7      0      0 
 20230920   22:21:29      0  15723     21     99      6      0      0 
 20230920   22:21:34      0  15777     21     96      5      0      0 
 20230920   22:21:39      0  15777     21    100      7      0      0 
 20230920   22:21:44      0  15759     21    100      5      0      0 
 20230920   22:21:49      0  15777     21    100      5      0      0 
 20230920   22:21:54      0  15777     21     81      5      0      0 
 20230920   22:21:59      0  15777     21    100      7      0      0 
 20230920   22:22:04      0  15777     21    100      5      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230920   22:22:09      0  15777     21    100      7      0      0 
 20230920   22:22:14      0  15639     21    100      7      0      0 
 20230920   22:22:19      0  15777     21    100      7      0      0 
 20230920   22:22:24      0  15573     21     99      4      0      0 
 20230920   22:22:29      0  15615     21    100      5      0      0 
 20230920   22:22:35      0  15777     21    100      5      0      0 
 20230920   22:22:40      0  15777     21    100      4      0      0 
 20230920   22:22:45      0  15777     21    100      4      0      0 
 20230920   22:22:50      0  15777     21     99      5      0      0 
 20230920   22:22:55      0  15777     21    100      4      0      0 
 20230920   22:23:00      0  15777     21     96      6      0      0 
 20230920   22:23:05      0  15479     21    100      6      0      0 
 20230920   22:23:10      0  15587     21    100      5      0      0 
 20230920   22:23:15      0  15777     21    100      6      0      0 
 20230920   22:23:20      0  15777     21    100      5      0      0 
 20230920   22:23:25      0  15777     21     95      7      0      0 
 20230920   22:23:30      0  15777     21    100      5      0      0 
 20230920   22:23:35      0  15777     21    100      6      0      0 
 20230920   22:23:40      0  15777     21     92      6      0      0 
 20230920   22:23:45      0  15777     21    100      5      0      0 
 20230920   22:23:50      0  15777     21    100      4      0      0 
 20230920   22:23:55      0  15777     21    100      4      0      0 
 20230920   22:24:00      0  15587     21    100      5      0      0 
 20230920   22:24:05      0  15777     21    100      5      0      0 
 20230920   22:24:10      0  15777     21     98      6      0      0 
 20230920   22:24:15      0  15777     21    100      4      0      0 
 20230920   22:24:20      0  15777     21     95      5      0      0 
 20230920   22:24:25      0  15777     21    100      5      0      0 
 20230920   22:24:30      0  15777     21    100      5      0      0 
 20230920   22:24:35      0  15777     21    100      5      0      0 
 20230920   22:24:40      0  15777     21    100      7      0      0 
 20230920   22:24:45      0  15777     21    100      5      0      0 
 20230920   22:24:50      0  15777     21    100      5      0      0 
 20230920   22:24:55      0  15777     21    100      5      0      0 
 20230920   22:25:00      0  15777     21    100      5      0      0 
 20230920   22:25:05      0  15777     21    100      7      0      0 
 20230920   22:25:10      0  15777     21    100      7      0      0 
 20230920   22:25:15      0  15777     21    100      7      0      0 
 20230920   22:25:20      0  15777     21    100      5      0      0 
